Product_id,Category_names
55306,Restaurants
55307,Restaurants
55308,Hotels_&_Resorts
55309,Music
55310,ISPs
55311,Restaurants
55312,Books
55313,Software
55314,Books
55315,Colleges_&_Universities
55316,Hockey
55317,Guitars_&_Basses
55318,Amplifiers
55319,Guitars_&_Basses
55320,Videos_&_DVDs
55321,Videos_&_DVDs
55322,Music
55323,Music
55324,Music
55325,Receivers
55326,Composting
55327,Video_Conferencing
55328,Video_Conferencing
55329,Video_Conferencing
55330,Video_Conferencing
55331,Videos_&_DVDs
55332,Generic_hmgd
55333,Power_Mowers_&_Tools
55334,Toys
55335,Music
55336,Music
55337,Music
55338,Books
55339,Newspapers
55340,Destinations
55341,Laptops
55342,Toys
55343,Lenses
55344,Generic_elec
55345,Generic_elec
55346,Books
55347,Generic_musc
55348,Generic_fddk
55349,Music
55350,Generic_musc
55351,Generic_musc
55352,Generic_cmsw
55353,PDAs
55354,Generic_trvl
55355,Videos_&_DVDs
55356,Music
55357,Restaurants
55358,Music
55359,Books
55360,Colleges_&_Universities
55361,Generic_kifm
55362,Televisions
55363,Golf_Courses
55364,Golf_Courses
55365,Colleges_&_Universities
55366,Business_Schools
55367,Restaurants
55368,Enterprise_Storage
55369,Monitors
55370,Graphics_Cards
55371,Headphones
55372,Headphones
55373,Headphones
55374,Headphones
55375,Restaurants
55376,Restaurants
55377,Restaurants
55378,Restaurants
55379,Restaurants
55380,Restaurants
55381,Destinations
55382,Destinations
55383,Restaurants
55384,Restaurants
55385,Restaurants
55386,Books
55387,Books
55388,Sporting_Goods
55389,Magazines
55390,Shop_Tools
55391,Outdoor_Gear
55392,Cars
55393,Cars
55394,Music
55395,Music
55396,Magazines
55397,Cars
55398,Power_Mowers_&_Tools
55399,Cars
55400,Hubs_and_Switches
55401,Books
55402,Books
55403,Generic_kifm
55404,Soccer
55405,Air_Conditioners
55406,Air_Conditioners
55407,Air_Conditioners
55408,Car_Speakers
55409,Car_Speakers
55410,Golf_Clubs
55411,Headphones
55412,Portable_Audio
55413,CD_Players
55414,Headphones
55415,Generic_kifm
55416,Software
55417,Wines
55418,Refrigerators
55419,Restaurants
55420,Receivers
55421,Restaurants
55422,Restaurants
55423,Restaurants
55424,Restaurants
55425,Restaurants
55426,Parks
55427,Restaurants
55428,Parks
55429,Parks
55430,Parks
55431,Parks
55432,Online_Stores_&_Services
55433,Generic_hmgd
55434,Home_&_Garden
55435,Small_Appliances
55436,Colleges_&_Universities
55437,Toys
55438,Colleges_&_Universities
55439,Wines
55440,Cars
55441,DVD_Players
55442,Portable_Audio
55443,Generic_elec
55444,Generic_elec
55445,Electronics
55446,Headphones
55447,Computer_Bags
55448,Computer_Bags
55449,Cars
55450,Parks
55451,Parks
55452,Parks
55453,Parks
55454,Books
55455,Music
55456,Books
55457,Books
55458,Removable_Storage
55459,Generic_musc
55460,Music
55461,Music
55462,Books
55463,Books
55464,Cars
55465,Credit_Unions
55466,Credit_Cards
55467,Cellular_Phone_Service
55468,Video_Games
55469,Generic_srvc
55470,Restaurants
55471,Restaurants
55472,Restaurants
55473,Restaurants
55474,Restaurants
55475,Restaurants
55476,Restaurants
55477,Restaurants
55478,Restaurants
55479,Restaurants
55480,Generic_elec
55481,Restaurants
55482,Generic_elec
55483,Books
55484,Generic_fddk
55485,Wine_Accessories
55486,Old_Restaurants
55487,Old_Restaurants
55488,Restaurants
55489,Mattresses
55490,Food
55491,Local_Services
55492,Local_Services
55493,Shop_Tools
55494,Generic_hmgd
55495,Power_Mowers_&_Tools
55496,Shop_Tools
55497,Generic_finc
55498,Credit_Unions
55499,Cigars
55500,Cigars
55501,Cigars
55502,Online_Stores_&_Services
55503,Generic_elec
55504,Motorcycles
55505,Basketball
55506,Newspapers
55507,Restaurants
55508,Restaurants
55509,Restaurants
55510,Restaurants
55511,Cellular_Phones
55512,Restaurants
55513,Software
55514,Strollers
55515,Restaurants
55516,Restaurants
55517,Books
55518,Books
55519,Local_Services
55520,Cellular_Phone_Service
55521,Bath_&_Body
55522,Vacuum_Cleaners
55523,Hotels_&_Resorts
55524,Books
55525,Cameras
55526,Zoos_&_Aquariums
55527,Ski_Boots
55528,Hotels_&_Resorts
55529,Summer_Camps
55530,Videos_&_DVDs
55531,Ski_Resorts
55532,ISPs
55533,Books
55534,Generic_cmhd
55535,Books
55536,Magazines
55537,Books
55538,Monitors
55539,Breweries
55540,Cameras
55541,Cars
55542,Generic_book
55543,Music
55544,Restaurants
55545,Books
55546,Music
55547,Ski_Resorts
55548,Music
55549,Software
55550,Books
55551,Books
55552,Books
55553,Books
55554,Books
55555,Books
55556,Books
55557,Car_Racks
55558,Generic_elec
55559,Generic_hmgd
55560,Hotels_&_Resorts
55561,Cars
55562,Generic_kifm
55563,Cars
55564,Baseball
55565,Power_Mowers_&_Tools
55566,Cars
55567,Refrigerators
55568,Generic_kifm
55569,Generic_hmgd
55570,Generic_otdr
55571,Generic_hmgd
55572,Destinations
55573,Destinations
55574,Generic_trvl
55575,Restaurants
55576,Cars
55577,Hotels_&_Resorts
55578,Credit_Cards
55579,Music
55580,Generic_trvl
55581,Ski_Resorts
55582,Generic_elec
55583,Cars
55584,Strollers
55585,Music
55586,Restaurants
55587,Anti-Aging/Treatments
55588,Vacuum_Cleaners
55589,Generic_elec
55590,Generic_book
55591,Books
55592,Books
55593,Books
55594,Books
55595,Books
55596,Newspapers
55597,Destinations
55598,Books
55599,Restaurants
55600,Destinations
55601,Printers
55602,Power_Mowers_&_Tools
55603,Theme_Parks
55604,Music
55605,Insurance
55606,Books
55607,Cooktops
55608,Receivers
55609,Generic_cmsw
55610,Golf_Courses
55611,Backpacks
55612,Generic_sprt
55613,Restaurants
55614,Electronics
55615,Cameras
55616,Personal_Finance
55617,Containment
55618,Kids_&_Family
55619,Brokers
55620,Toys
55621,Toys
55622,Online_Stores_&_Services
55623,Local_Services
55624,Local_Services
55625,Online_Stores_&_Services
55626,Home_&_Garden
55627,Hotels_&_Resorts
55628,Bassinets
55629,Hotels_&_Resorts
55630,Electronics
55631,Kids_&_Family
55632,Kids_&_Family
55633,Vitamins
55634,Bath_&_Body
55635,Beauty
55636,Kids_&_Family
55637,Bath_&_Body
55638,Beauty
55639,Health
55640,Health
55641,Beauty
55642,Over-the-Counter_Medicine
55643,Beauty
55644,Software
55645,Boating
55646,Computer_Hardware
55647,Kids_&_Family
55648,Music
55649,Music
55650,Music
55651,Toys
55652,Toys
55653,Music
55654,Garden_Tools
55655,Beauty
55656,Dishwashers
55657,Books
55658,Health
55659,Personal_Finance
55660,Skin_Basics
55661,Over-the-Counter_Medicine
55662,Pest_Control
55663,Small_Appliances
55664,Lice_Treatment
55665,Videos_&_DVDs
55666,Home_&_Garden
55667,Music
55668,TV_Channels
55669,Videos_&_DVDs
55670,Hotels_&_Resorts
55671,Over-the-Counter_Medicine
55672,Hotels_&_Resorts
55673,Videos_&_DVDs
55674,Over-the-Counter_Medicine
55675,Ranges
55676,Cooktops
55677,Dryers
55678,Over-the-Counter_Medicine
55679,Air_Conditioners
55680,Home_&_Garden
55681,Refrigerators
55682,Ranges
55683,Music
55684,Dryers
55685,Microwaves
55686,Bath_&_Body
55687,Cars
55688,Music
55689,Music
55690,Music
55691,Weed_Control
55692,Music
55693,Over-the-Counter_Medicine
55694,Generic_trvl
55695,Over-the-Counter_Medicine
55696,Over-the-Counter_Medicine
55697,Over-the-Counter_Medicine
55698,Food
55699,Grooming_Tools
55700,Shampoos
55701,Shampoos
55702,Books
55703,Videos_&_DVDs
55704,Banks
55705,Music
55706,Music
55707,Toys
55708,Books
55709,Books
55710,Music
55711,Music
55712,Music
55713,Music
55714,Range_Hoods
55715,Books
55716,Music
55717,Videos_&_DVDs
55718,Contact_Lenses
55719,Scales_&_Body_Fat_Monitors
55720,Toys
55721,Toys
55722,Toys
55723,Books
55724,Ranges
55725,Ranges
55726,Wines
55727,Cars
55728,Home_&_Garden
55729,Music
55730,Steam_Cleaners
55731,Generic_hmgd
55732,Cruises
55733,Cellular_Phones
55734,Cooktops
55735,Dishwashers
55736,Dryers
55737,Toys
55738,Toys
55739,Toys
55740,Kids_&_Family
55741,Styling_Aids
55742,Styling_Aids
55743,Books
55744,Books
55745,Books
55746,Over-the-Counter_Medicine
55747,Newspapers
55748,Generic_cmsw
55749,Generic_haft
55750,Toys
55751,Restaurants
55752,Colleges_&_Universities
55753,Credit_Unions
55754,Books
55755,Videos_&_DVDs
55756,Music
55757,Videos_&_DVDs
55758,Books
55759,Videos_&_DVDs
55760,Destinations
55761,Books
55762,Magazines
55763,Generic_hmgd
55764,Generic_trvl
55765,Destinations
55766,Sewing_Machines
55767,Generic_sprt
55768,Generic_kifm
55769,Generic_cmsw
55770,Generic_cmsw
55771,Cars
55772,Toys
55773,Generic_elec
55774,Generic_kifm
55775,Generic_kifm
55776,Toys
55777,Books
55778,Generic_kifm
55779,Generic_kifm
55780,Generic_kifm
55781,Generic_kifm
55782,Toys
55783,Cars
55784,Generic_cmsw
55785,Generic_kifm
55786,Generic_cmsw
55787,Books
55788,Car_Stereos_&_Changers
55789,Music
55790,Music
55791,Music
55792,Music
55793,Music
55794,Music
55795,Music
55796,Books
55797,Books
55798,Guitars_&_Basses
55799,Music
55800,Music
55801,Blood_Pressure_Monitors
55802,Toys
55803,Generic_kifm
55804,Video_Games
55805,Cars
55806,Generic_musc
55807,Music
55808,Music
55809,Books
55810,Hotels_&_Resorts
55811,Small_Appliances
55812,Steam_Cleaners
55813,Law_Schools
55814,Restaurants
55815,Books
55816,Books
55817,Restaurants
55818,Restaurants
55819,Restaurants
55820,Restaurants
55821,Restaurants
55822,Video_Games
55823,Online_Stores_&_Services
55824,Music
55825,In_Theaters
55826,In_Theaters
55827,Televisions
55828,Restaurants
55829,Restaurants
55830,Beers
55831,Laptops
55832,Parks
55833,Books
55834,Generic_musc
55835,Books
55836,Generic_book
55837,Videos_&_DVDs
55838,Videos_&_DVDs
55839,Videos_&_DVDs
55840,Skin_Basics
55841,Eye_Makeup
55842,Toys
55843,Label_Makers
55844,Toys
55845,Ovens
55846,Backpacks
55847,Software
55848,Small_Appliances
55849,Video_Games
55850,Movies
55851,Movies
55852,Kids_&_Family
55853,Videos_&_DVDs
55854,Home
55855,Magazines
55856,Generic_book
55857,Videos_&_DVDs
55858,Newspapers
55859,Music
55860,Music
55861,Music
55862,Canoes_&_Kayaks
55863,Canoes_&_Kayaks
55864,Books
55865,Books
55866,Books
55867,Books
55868,Books
55869,Books
55870,Books
55871,Books
55872,Books
55873,Books
55874,Books
55875,Books
55876,Books
55877,Books
55878,Books
55879,Books
55880,Books
55881,Books
55882,Books
55883,Books
55884,Books
55885,Books
55886,Books
55887,Books
55888,Cars
55889,Books
55890,Books
55891,Credit_Unions
55892,Books
55893,Generic_kifm
55894,Skis
55895,Glucose_&_Cholesterol_Monitors
55896,Videos_&_DVDs
55897,Music
55898,Music
55899,Law_Schools
55900,Books
55901,Music
55902,Beers
55903,Books
55904,Music
55905,Music
55906,Food
55907,Web_Hosts
55908,Music
55909,Cameras
55910,Books
55911,Books
55912,Books
55913,Books
55914,Books
55915,Books
55916,Books
55917,Books
55918,Books
55919,Books
55920,Books
55921,Restaurants
55922,Running
55923,Hotels_&_Resorts
55924,Books
55925,Old_Restaurants
55926,Shop_Tools
55927,Video_Games
55928,Restaurants
55929,Generic_hmgd
55930,Dishwashers
55931,Generic_news
55932,Restaurants
55933,Breweries
55934,Headphones
55935,Online_Stores_&_Services
55936,Tennis
55937,Music
55938,Restaurants
55939,Running
55940,Calculators
55941,Music
55942,Music
55943,Cars
55944,Generic_musc
55945,Music
55946,Music
55947,Newspapers
55948,Music
55949,Magazines
55950,Books
55951,Books
55952,Books
55953,Music
55954,Books
55955,Books
55956,Books
55957,Books
55958,Books
55959,Books
55960,Videos_&_DVDs
55961,Videos_&_DVDs
55962,Books
55963,Music
55964,Music
55965,Music
55966,Music
55967,Credit_Cards
55968,Amplifiers
55969,Car_Racks
55970,Venture_Capital
55971,Generic_sprt
55972,Destinations
55973,Generic_cmsw
55974,Running
55975,Videos_&_DVDs
55976,Cars
55977,Cordless_Phones
55978,Books
55979,Over-the-Counter_Medicine
55980,Books
55981,Books
55982,Electronics
55983,Snowboards
55984,Generic_rest
55985,Generic_cmsw
55986,Cordless_Phones
55987,Cordless_Phones
55988,Books
55989,Music
55990,Magazines
55991,Toys
55992,Generic_musc
55993,Soccer
55994,Generic_sprt
55995,Sporting_Goods
55996,Soccer
55997,Soccer
55998,Bikes
55999,Toys
56000,Newspapers
56001,Books
56002,Small_Appliances
56003,Restaurants
56004,Books
56005,Camcorders
56006,Toys
56007,Outdoor_Gear
56008,Toys
56009,Toys
56010,Televisions
56011,Televisions
56012,Destinations
56013,Two_Way_Radios
56014,Colleges_&_Universities
56015,Cars
56016,Generic_fddk
56017,Hotels_&_Resorts
56018,Colleges_&_Universities
56019,Generic_cmsw
56020,Generic_cmhd
56021,Generic_elec
56022,Speakers
56023,Music
56024,Guitars_&_Basses
56025,Music
56026,Music
56027,Speakers
56028,Speakers
56029,Guitars_&_Basses
56030,Speakers
56031,Music
56032,Guitars_&_Basses
56033,Speakers
56034,Music
56035,Guitars_&_Basses
56036,Speakers
56037,Music
56038,Electronics
56039,Musical_Equipment
56040,Music
56041,Electronics
56042,Guitars_&_Basses
56043,Music
56044,Speakers
56045,Music
56046,Guitars_&_Basses
56047,Music
56048,Music
56049,Speakers
56050,Music
56051,Music
56052,Speakers
56053,Beers
56054,Music
56055,Tires
56056,Music
56057,Music
56058,Speakers
56059,Music
56060,Cordless_Phones
56061,Guitars_&_Basses
56062,Guitars_&_Basses
56063,Speakers
56064,Amplifiers
56065,Music
56066,Headphones
56067,Amplifiers
56068,Speakers
56069,Music
56070,Speakers
56071,Music
56072,Music
56073,Music
56074,Music
56075,Speakers
56076,Softball
56077,Music
56078,Amplifiers
56079,Musical_Equipment
56080,Music
56081,Music
56082,Books
56083,Music
56084,Music
56085,Music
56086,Softball
56087,Music
56088,Videos_&_DVDs
56089,Music
56090,Guitars_&_Basses
56091,Guitars_&_Basses
56092,Music
56093,Music
56094,Guitars_&_Basses
56095,Music
56096,Music
56097,Generic_rest
56098,Music
56099,Books
56100,Music
56101,Books
56102,Generic_kifm
56103,Music
56104,Books
56105,Music
56106,Books
56107,Music
56108,Magazines
56109,Speakers
56110,Generic_musc
56111,Books
56112,Music
56113,Books
56114,Guitars_&_Basses
56115,Magazines
56116,Books
56117,Music
56118,Video_Games
56119,Stadiums_&_Arenas
56120,Music
56121,Music
56122,Cars
56123,Generic_book
56124,Books
56125,Cars
56126,Software
56127,Parks
56128,Parks
56129,Software
56130,Generic_cmsw
56131,Music
56132,Cookware
56133,Magazines
56134,Ski_Resorts
56135,Pianos
56136,Destinations
56137,Books
56138,Books
56139,Music
56140,Music
56141,Music
56142,Music
56143,Music
56144,Music
56145,Books
56146,Books
56147,Toys
56148,Spreaders
56149,Online_Stores_&_Services
56150,Feeding_Accessories
56151,Generic_kifm
56152,Generic_kifm
56153,Music
56154,Books
56155,Generic_kifm
56156,Strollers
56157,Cars
56158,Books
56159,Dryers
56160,Cellular_Phone_Service
56161,Portable_Audio
56162,Laptops
56163,Liquor_&_Spirits
56164,Books
56165,ATVs
56166,Toys
56167,Parks
56168,Face_Makeup
56169,Generic_kifm
56170,Generic_hmgd
56171,Generic_hmgd
56172,Baseball
56173,Generic_musc
56174,Financial_Web_Sites
56175,Restaurants
56176,Books
56177,Books
56178,Books
56179,Books
56180,Books
56181,Generic_book
56182,Books
56183,Cellular_Phone_Service
56184,Colleges_&_Universities
56185,Hotels_&_Resorts
56186,Restaurants
56187,Music
56188,Books
56189,Books
56190,Personal_Finance
56191,Hotels_&_Resorts
56192,Credit_Unions
56193,Bikes
56194,Golf_Clubs
56195,Golf_Courses
56196,Cigars
56197,Filters
56198,Generic_book
56199,Cigars
56200,Restaurants
56201,Cigars
56202,Generic_kifm
56203,Generic_kifm
56204,Bike_Parts_&_Accessories
56205,Bike_Parts_&_Accessories
56206,PDAs
56207,Music
56208,Music
56209,Music
56210,Music
56211,Music
56212,Music
56213,Music
56214,Generic_musc
56215,Music
56216,Music
56217,Music
56218,Books
56219,Cutlery
56220,Generic_musc
56221,Toys
56222,Refrigerators
56223,Generic_kifm
56224,Vacuum_Cleaners
56225,Toys
56226,Old_Restaurants
56227,Generic_cmsw
56228,Small_Appliances
56229,Small_Appliances
56230,Destinations
56231,Toys
56232,Online_Stores_&_Services
56233,PDAs
56234,DVD_Players
56235,Laptops
56236,Cars
56237,Laptops
56238,Colleges_&_Universities
56239,Car_Stereos_&_Changers
56240,Running
56241,Running
56242,Running
56243,Cameras
56244,Music
56245,Colleges_&_Universities
56246,Music
56247,Generic_musc
56248,Destinations
56249,Music
56250,Music
56251,Books
56252,Books
56253,Magazines
56254,Books
56255,Books
56256,Books
56257,Music
56258,Law_Schools
56259,Stadiums_&_Arenas
56260,Music
56261,Music
56262,Car_Racks
56263,Books
56264,Colleges_&_Universities
56265,Sewing_Machines
56266,Kids'_TV_Shows
56267,Music
56268,Music
56269,Restaurants_&_Gourmet
56270,Music
56271,Music
56272,Music
56273,Music
56274,Music
56275,Music
56276,Books
56277,Cars
56278,Generic_cmsw
56279,Monitors
56280,Dryers
56281,Cars
56282,Videos_&_DVDs
56283,Videos_&_DVDs
56284,Videos_&_DVDs
56285,Videos_&_DVDs
56286,Videos_&_DVDs
56287,Books
56288,Books
56289,Music
56290,Videos_&_DVDs
56291,Videos_&_DVDs
56292,Generic_kifm
56293,Books
56294,Generic_kifm
56295,Generic_kifm
56296,Generic_kifm
56297,Videos_&_DVDs
56298,Music
56299,Car_Speakers
56300,Generic_musc
56301,Videos_&_DVDs
56302,Home_&_Garden
56303,Videos_&_DVDs
56304,Books
56305,Parks
56306,Books
56307,Books
56308,Magazines
56309,Magazines
56310,Online_Stores_&_Services
56311,Videos_&_DVDs
56312,Videos_&_DVDs
56313,Music
56314,Wines
56315,Wines
56316,Wines
56317,Wines
56318,Beers
56319,Wines
56320,Wines
56321,CD_Players
56322,Wines
56323,Wines
56324,Wines
56325,Wines
56326,Wines
56327,Wines
56328,Wines
56329,Wines
56330,Wines
56331,Wines
56332,Wines
56333,Wines
56334,Wines
56335,Wines
56336,Wines
56337,Wines
56338,Wines
56339,Wines
56340,Wines
56341,Wines
56342,Beers
56343,Wines
56344,Wines
56345,Wines
56346,Wines
56347,Wines
56348,Wines
56349,Wines
56350,Wines
56351,Wines
56352,Wines
56353,Wines
56354,Wines
56355,Wines
56356,Wines
56357,Wines
56358,Wines
56359,Music
56360,Music
56361,Music
56362,Wines
56363,Wines
56364,Wines
56365,Wines
56366,Music
56367,Generic_musc
56368,Music
56369,Colleges_&_Universities
56370,Online_Stores_&_Services
56371,Music
56372,Removable_Storage
56373,Online_Stores_&_Services
56374,Online_Stores_&_Services
56375,Music
56376,Music
56377,Restaurants
56378,Music
56379,Music
56380,Music
56381,Music
56382,Music
56383,Music
56384,Music
56385,Music
56386,Music
56387,Scanners
56388,Books
56389,Parks
56390,Restaurants
56391,Music
56392,Restaurants
56393,Music
56394,Music
56395,Restaurants
56396,Small_Appliances
56397,Restaurants
56398,Music
56399,Music
56400,Music
56401,Music
56402,Music
56403,Music
56404,Music
56405,Music
56406,Music
56407,Music
56408,Music
56409,Music
56410,Music
56411,Music
56412,Music
56413,Music
56414,Music
56415,Music
56416,Music
56417,Music
56418,Books
56419,Music
56420,Music
56421,Music
56422,Videos_&_DVDs
56423,Music
56424,Books
56425,Generic_musc
56426,Magazines
56427,Restaurants
56428,Restaurants
56429,Books
56430,Destinations
56431,Restaurants
56432,Restaurants
56433,Musical_Equipment
56434,Books
56435,Amplifiers
56436,Musical_Equipment
56437,Music
56438,Books
56439,Guitars_&_Basses
56440,Guitars_&_Basses
56441,Books
56442,Books
56443,Music
56444,Music
56445,Music
56446,Books
56447,Music
56448,Music
56449,Music
56450,Music
56451,Music
56452,Music
56453,Books
56454,Generic_elec
56455,Generic_elec
56456,Generic_kifm
56457,Books
56458,Electronics
56459,Generic_otdr
56460,Cellular_Phone_Service
56461,Online_Stores_&_Services
56462,Books
56463,Toys
56464,Toys
56465,Toys
56466,Books
56467,Books
56468,Cars
56469,Chain_Restaurants
56470,Books
56471,Generic_kifm
56472,Generic_trvl
56473,Generic_kifm
56474,Hotels_&_Resorts
56475,Scales_&_Body_Fat_Monitors
56476,Books
56477,Strollers
56478,Toys
56479,Crib_Mattresses
56480,Generic_cmsw
56481,Software
56482,Restaurants
56483,Beers
56484,Beers
56485,Beers
56486,Music
56487,Beers
56488,Restaurants_&_Gourmet
56489,Beers
56490,Books
56491,Liquor_&_Spirits
56492,Beers
56493,Liquor_&_Spirits
56494,Beers
56495,Hotels_&_Resorts
56496,Beers
56497,Restaurants_&_Gourmet
56498,Liquor_&_Spirits
56499,Liquor_&_Spirits
56500,Liquor_&_Spirits
56501,Breweries
56502,Beers
56503,Beers
56504,Beers
56505,Beers
56506,Liquor_&_Spirits
56507,Beers
56508,Liquor_&_Spirits
56509,Beers
56510,Liquor_&_Spirits
56511,Generic_fddk
56512,Generic_fddk
56513,Generic_fddk
56514,Generic_fddk
56515,Beers
56516,Beers
56517,Generic_fddk
56518,Generic_fddk
56519,Beers
56520,Generic_fddk
56521,Generic_fddk
56522,Beers
56523,Beers
56524,Generic_fddk
56525,Beers
56526,Beers
56527,Colleges_&_Universities
56528,Cars
56529,Cars
56530,Music
56531,Music
56532,Music
56533,Music
56534,Music
56535,Music
56536,Diaper_Bags
56537,Music
56538,Music
56539,Music
56540,Music
56541,Music
56542,Music
56543,Music
56544,Music
56545,Music
56546,Music
56547,Music
56548,Music
56549,Generic_musc
56550,Music
56551,Generic_musc
56552,Generic_musc
56553,Music
56554,Restaurants
56555,Fertility_&_Pregnancy_Tests
56556,Fishing_Advice
56557,Generic_fddk
56558,Books
56559,Books
56560,Cars
56561,Generic_srvc
56562,Music
56563,Music
56564,Books
56565,Music
56566,Music
56567,Cameras
56568,Music
56569,Music
56570,Music
56571,Music
56572,Music
56573,Books
56574,Music
56575,Music
56576,Music
56577,Music
56578,Music
56579,Restaurants
56580,Books
56581,Books
56582,Cars
56583,Books
56584,Generic_book
56585,Books
56586,Books
56587,Music
56588,Music
56589,Music
56590,Cars
56591,Printers
56592,Printers
56593,Electronics
56594,Calculators
56595,Cameras
56596,Small_Appliances
56597,Restaurants
56598,Restaurants
56599,Aquariums
56600,Radar_Detectors
56601,Books
56602,Restaurants
56603,Golf_Courses
56604,Books
56605,Cars
56606,Cars
56607,Books
56608,Printers
56609,Destinations
56610,Books
56611,Colleges_&_Universities
56612,Colleges_&_Universities
56613,Generic_book
56614,Books
56615,Generic_book
56616,Books
56617,Music
56618,Toys
56619,Colleges_&_Universities
56620,Toys
56621,Videos_&_DVDs
56622,Kids'_TV_Shows
56623,Software
56624,Videos_&_DVDs
56625,Video_Games
56626,Fertility_&_Pregnancy_Tests
56627,Restaurants
56628,Books
56629,Books
56630,Books
56631,Books
56632,Videos_&_DVDs
56633,Videos_&_DVDs
56634,Videos_&_DVDs
56635,Videos_&_DVDs
56636,Videos_&_DVDs
56637,Books
56638,Books
56639,Books
56640,Restaurants
56641,Generic_cmsw
56642,Books
56643,Generic_cmhd
56644,Generic_trvl
56645,Generic_hmgd
56646,Receivers
56647,Televisions
56648,Basketball
56649,Portable_Audio
56650,Cars
56651,Music
56652,Music
56653,Videos_&_DVDs
56654,Generic_srvc
56655,Music
56656,Magazines
56657,Music
56658,Books
56659,Kids_&_Family
56660,Music
56661,Books
56662,Videos_&_DVDs
56663,Music
56664,Music
56665,Restaurants_&_Gourmet
56666,Books
56667,Face_Makeup
56668,Face_Makeup
56669,Hotels_&_Resorts
56670,Hotels_&_Resorts
56671,Toys
56672,Hotels_&_Resorts
56673,Hotels_&_Resorts
56674,Treats
56675,Water_Treatments
56676,Food
56677,Collars
56678,Repellents
56679,Treats
56680,Carts_&_Wheelbarrows
56681,Generic_rest
56682,Books
56683,Exercise_Equipment
56684,Magazines
56685,Generic_hmgd
56686,Small_Appliances
56687,Walking
56688,Restaurants
56689,Cellular_Phone_Service
56690,Books
56691,Toys
56692,Books
56693,Books
56694,Books
56695,Books
56696,Wineries
56697,Wineries
56698,Wineries
56699,Wineries
56700,Wineries
56701,Wineries
56702,Wineries
56703,Wines
56704,Wines
56705,Wines
56706,Wines
56707,Wines
56708,Wineries
56709,Travel_Accessories
56710,Snowboards
56711,Books
56712,Books
56713,Books
56714,Books
56715,Books
56716,Books
56717,Video_Games
56718,Video_Games
56719,Video_Games
56720,Video_Games
56721,Video_Games
56722,Game_Controllers_&_Accessories
56723,Video_Games
56724,Videos_&_DVDs
56725,Videos_&_DVDs
56726,Videos_&_DVDs
56727,Videos_&_DVDs
56728,Online_Stores_&_Services
56729,Grills_&_Smokers
56730,Outdoor_Apparel
56731,Magazines
56732,Books
56733,Ski_Resorts
56734,Ski_Boots
56735,Cars
56736,Generic_elec
56737,Videos_&_DVDs
56738,Restaurants
56739,Music
56740,Music
56741,Music
56742,Books
56743,Books
56744,Music
56745,Music
56746,Generic_cmsw
56747,Music
56748,Music
56749,Music
56750,Music
56751,Music
56752,Generic_cmsw
56753,Books
56754,Hubs_and_Switches
56755,Music
56756,Grills_&_Smokers
56757,Destinations
56758,Soccer
56759,Music
56760,Banks
56761,Music
56762,Music
56763,Beauty
56764,Music
56765,Books
56766,Over-the-Counter_Medicine
56767,Mattresses
56768,Music
56769,Music
56770,Music
56771,Music
56772,Music
56773,Cookware
56774,Music
56775,PC_Game_Controllers
56776,Music
56777,Video_Games
56778,Videos_&_DVDs
56779,Refrigerators
56780,Videos_&_DVDs
56781,Toys
56782,Contact_Lens_Care
56783,Videos_&_DVDs
56784,Small_Appliances
56785,Music
56786,Dryers
56787,Videos_&_DVDs
56788,Videos_&_DVDs
56789,Videos_&_DVDs
56790,Videos_&_DVDs
56791,Videos_&_DVDs
56792,Shipping
56793,Videos_&_DVDs
56794,Videos_&_DVDs
56795,Books
56796,Cars
56797,Generic_auto
56798,Colleges_&_Universities
56799,Cruises
56800,Thermometers
56801,Toys
56802,Toys
56803,Online_Stores_&_Services
56804,Toys
56805,Mousing_Devices
56806,Two_Way_Radios
56807,Toys
56808,Toys
56809,Toys
56810,Basketball
56811,Music
56812,Desktops
56813,Video_Games
56814,Music
56815,Cassette_Players
56816,Kids_&_Family
56817,CD_Players
56818,Restaurants
56819,Restaurants
56820,Music
56821,Books
56822,Books
56823,Books
56824,Books
56825,Books
56826,Books
56827,Music
56828,Books
56829,Generic_trvl
56830,Books
56831,Books
56832,Books
56833,Books
56834,Books
56835,Books
56836,Generic_musc
56837,Sleeping_Bags
56838,Generic_otdr
56839,Generic_game
56840,Generic_cmsw
56841,Generic_cmsw
56842,Generic_game
56843,Generic_fddk
56844,Generic_fddk
56845,Destinations
56846,Books
56847,Books
56848,Books
56849,Books
56850,Books
56851,Videos_&_DVDs
56852,Books
56853,Books
56854,Books
56855,Books
56856,Books
56857,Books
56858,Books
56859,Books
56860,Office_Machines
56861,Books
56862,Generic_kifm
56863,Magazines
56864,Books
56865,Books
56866,Books
56867,Books
56868,Books
56869,Books
56870,Wines
56871,Generic_fddk
56872,Books
56873,Books
56874,Books
56875,Books
56876,Books
56877,Books
56878,Books
56879,Books
56880,Books
56881,Books
56882,Generic_book
56883,Books
56884,Books
56885,Generic_elec
56886,Destinations
56887,Books
56888,Books
56889,Books
56890,Music
56891,Books
56892,Generic_book
56893,Books
56894,Cars
56895,Generic_musc
56896,Colleges_&_Universities
56897,Cars
56898,Music
56899,Restaurants
56900,Music
56901,Generic_elec
56902,Music
56903,Music
56904,Music
56905,Parks
56906,Cars
56907,Music
56908,Music
56909,Music
56910,Music
